ds,cpu,memory,machines_reporting
2018-01-04 00:40:00,34.23809523809524,90.5436507936508,21
2018-01-04 00:45:00,30.195000000000004,90.85,20
2018-01-04 00:50:00,26.925595238095234,88.90416666666667,20
2018-01-04 00:55:00,25.170105820105817,87.6494708994709,21
2018-01-04 01:00:00,41.161547619047624,94.09285714285716,20
2018-01-04 01:05:00,30.881746031746026,90.03730158730158,21
2018-01-04 01:10:00,29.369841269841263,87.4123015873016,21
2018-01-04 01:15:00,26.87833333333333,87.86666666666666,20
2018-01-04 01:20:00,40.58174603174603,91.40396825396826,21
2018-01-04 01:25:00,34.0515873015873,89.2436507936508,21
2018-01-04 01:30:00,40.28968253968254,92.76519274376417,21
2018-01-04 01:35:00,35.67063492063491,91.71031746031747,21
2018-01-04 01:40:00,39.1579365079365,91.01349206349205,21
2018-01-04 01:45:00,34.05583333333333,88.80416666666666,20
2018-01-04 01:50:00,32.22312925170068,88.25997732426303,21
2018-01-04 01:55:00,36.45340136054422,87.13276643990929,21
2018-01-04 02:00:00,38.49285714285714,88.08730158730158,21
2018-01-04 02:05:00,39.53571428571429,87.66111111111111,21
2018-01-04 02:10:00,38.49126984126984,88.4857142857143,21
2018-01-04 02:15:00,36.44005952380952,89.43470238095239,20
2018-01-04 02:20:00,35.2921768707483,89.4952380952381,21
2018-01-04 02:25:00,37.09660714285714,88.73470238095238,20
2018-01-04 02:30:00,33.083333333333336,89.67176870748298,21
2018-01-04 02:35:00,35.41228070175439,91.5,19
2018-01-04 02:40:00,29.70529761904762,88.8269642857143,20
2018-01-04 02:45:00,30.660648148148148,87.18518518518518,18
2018-01-04 02:50:00,23.845370370370368,86.51203703703703,18
2018-01-04 02:55:00,27.53968253968254,87.71428571428571,21
2018-01-04 03:00:00,34.33174603174603,89.19761904761904,21
2018-01-04 03:05:00,38.00317460317461,92.02222222222223,21
2018-01-04 03:10:00,37.977777777777774,94.24195011337868,21
2018-01-04 03:15:00,43.30166666666666,92.48833333333333,20
2018-01-04 03:20:00,37.88916666666667,92.71833333333333,20
2018-01-04 03:25:00,41.88935185185184,92.72824074074074,18
2018-01-04 03:30:00,37.89138321995465,93.57868480725624,21
2018-01-04 03:35:00,39.2,92.31349206349208,21
2018-01-04 03:40:00,41.128344671201816,92.77913832199546,21
2018-01-04 03:45:00,42.772675736961446,93.40311791383222,21
2018-01-04 03:50:00,43.17178571428571,93.18404761904762,20
2018-01-04 03:55:00,41.76757369614513,92.57947845804989,21
2018-01-04 04:00:00,45.38928571428571,92.8375,20
2018-01-04 04:05:00,49.477318295739344,93.11942355889724,19
2018-01-04 04:10:00,46.78492063492064,92.23333333333332,21
2018-01-04 04:15:00,40.831203007518795,89.12882205513785,19
2018-01-04 04:20:00,43.86714285714286,89.82928571428572,20
2018-01-04 04:25:00,40.96190476190476,91.29603174603174,21
2018-01-04 04:30:00,35.90039682539683,89.70912698412698,21
2018-01-04 04:35:00,38.6531746031746,89.69047619047619,21
2018-01-04 04:40:00,39.183571428571426,91.62940476190475,20
2018-01-04 04:45:00,33.64666666666666,92.21166666666667,20
2018-01-04 04:50:00,40.370416666666664,93.10791666666668,20
2018-01-04 04:55:00,39.92301587301588,90.81190476190476,21
2018-01-04 05:00:00,38.38035714285715,90.96666666666667,20
2018-01-04 05:05:00,47.00916666666667,93.07083333333334,20
2018-01-04 05:10:00,41.185,92.94238095238096,20
2018-01-04 05:15:00,38.790000000000006,91.82583333333332,20
2018-01-04 05:20:00,33.41403508771929,91.74736842105263,19
2018-01-04 05:25:00,34.84595616024187,92.98248299319728,21
2018-01-04 05:30:00,37.35,93.61791666666667,20
2018-01-04 05:35:00,38.21309523809524,92.66547619047618,20
2018-01-04 05:40:00,35.4,91.1952380952381,21
2018-01-04 05:45:00,44.82105263157895,92.55614035087719,19
2018-01-04 05:50:00,46.434126984126976,93.3595238095238,21
2018-01-04 05:55:00,46.885000000000005,94.475,20
2018-01-04 06:00:00,60.47528344671201,94.70952380952382,21
2018-01-04 06:05:00,55.896428571428565,94.67976190476189,20
2018-01-04 06:10:00,45.89083333333333,91.50999999999999,20
2018-01-04 06:15:00,44.50654761904762,91.46964285714286,20
2018-01-04 06:20:00,46.554761904761904,92.12333333333332,20
2018-01-04 06:25:00,58.016666666666666,92.71416666666667,20
2018-01-04 06:30:00,77.0675,95.84583333333333,20
2018-01-04 06:35:00,76.05630952380952,94.42976190476189,20
2018-01-04 06:40:00,57.52583333333333,90.93249999999998,20
2018-01-04 06:45:00,60.81507936507936,93.10873015873014,21
2018-01-04 06:50:00,64.25589569160998,93.8391156462585,21
2018-01-04 06:55:00,58.635087719298255,90.22368421052632,19
2018-01-04 07:00:00,58.86052631578947,90.51578947368421,19
2018-01-04 07:05:00,54.57222222222222,92.1845238095238,21
2018-01-04 07:10:00,58.10634920634919,92.58571428571429,21
2018-01-04 07:15:00,60.058690476190485,93.39892857142857,20
2018-01-04 07:20:00,56.69206349206349,90.2809523809524,21
2018-01-04 07:25:00,58.22059523809524,88.55797619047618,20
2018-01-04 07:30:00,58.931481481481484,89.8388888888889,18
2018-01-04 07:35:00,55.08166666666666,89.53666666666666,20
2018-01-04 07:40:00,47.166326530612245,86.1982993197279,21
2018-01-04 07:45:00,52.26190476190476,87.7095238095238,21
2018-01-04 07:50:00,50.080952380952375,87.60566893424036,21
2018-01-04 07:55:00,44.21825396825397,86.83809523809524,21
2018-01-04 08:00:00,56.606349206349215,90.24126984126984,18
2018-01-04 08:05:00,53.86015037593985,90.95200501253133,19
2018-01-04 08:10:00,51.480158730158735,91.7936507936508,21
2018-01-04 08:15:00,54.57083333333334,91.34583333333333,20
2018-01-04 08:20:00,52.072500000000005,87.40166666666667,20
2018-01-04 08:25:00,43.07654761904762,86.88904761904762,20
2018-01-04 08:30:00,44.70753968253968,88.03690476190478,21
2018-01-04 08:35:00,45.086507936507935,89.37222222222223,21
2018-01-04 08:40:00,56.68367346938777,92.18083900226759,21
2018-01-04 08:45:00,52.51190476190476,92.60079365079366,21
2018-01-04 08:50:00,50.952607709750566,92.03072562358277,21
2018-01-04 08:55:00,48.916666666666664,90.31798245614036,19
2018-01-04 09:00:00,60.73357142857143,94.27285714285713,20
2018-01-04 09:05:00,60.655102040816324,95.05442176870748,21
2018-01-04 09:10:00,55.270634920634926,88.91587301587302,21
2018-01-04 09:15:00,54.24333333333334,85.365,20
2018-01-04 09:20:00,50.13650793650794,85.31904761904762,21
2018-01-04 09:25:00,51.114035087719294,86.47744360902254,19
2018-01-04 09:30:00,48.76111111111111,87.35430839002268,21
2018-01-04 09:35:00,48.05396825396825,86.51825396825396,21
2018-01-04 09:40:00,44.08666666666666,85.0825,20
2018-01-04 09:45:00,44.383458646616546,86.13101503759398,19
2018-01-04 09:50:00,40.50079365079365,85.75,21
2018-01-04 09:55:00,44.58174603174603,85.4063492063492,21
2018-01-04 10:00:00,48.15396825396825,88.27698412698413,21
2018-01-04 10:05:00,47.10022675736962,89.06077097505668,21
2018-01-04 10:10:00,43.73798185941043,86.89172335600908,21
2018-01-04 10:15:00,42.679761904761904,86.23293650793651,21
2018-01-04 10:20:00,43.4968253968254,86.8468253968254,21
2018-01-04 10:25:00,42.676984126984124,87.3309523809524,21
2018-01-04 10:30:00,37.25666666666667,86.11333333333333,20
2018-01-04 10:35:00,40.37916666666667,86.86666666666667,20
2018-01-04 10:40:00,44.596666666666664,88.23416666666667,20
2018-01-04 10:45:00,45.27148526077097,89.09314058956917,21
2018-01-04 10:50:00,48.238095238095234,91.31904761904762,21
2018-01-04 10:55:00,42.97301587301587,89.56904761904762,21
2018-01-04 11:00:00,48.75570175438597,90.97587719298247,19
2018-01-04 11:05:00,49.88730158730159,91.13990929705216,21
2018-01-04 11:10:00,46.31035714285714,90.75178571428572,20
2018-01-04 11:15:00,51.09614512471655,91.87137188208618,21
2018-01-04 11:20:00,43.515664160401,92.14561403508772,19
2018-01-04 11:25:00,39.671052631578945,90.75526315789473,19
2018-01-04 11:30:00,37.49387755102041,89.81065759637188,21
2018-01-04 11:35:00,36.945,90.00976190476189,20
2018-01-04 11:40:00,42.649166666666666,91.50833333333333,20
2018-01-04 11:45:00,45.487301587301594,93.43492063492064,21
2018-01-04 11:50:00,41.532842025699175,93.51058201058201,21
2018-01-04 11:55:00,39.44603174603174,91.86507936507937,21
2018-01-04 12:00:00,41.32063492063492,93.24829931972788,21
2018-01-04 12:05:00,49.07202380952381,94.51785714285714,20
2018-01-04 12:10:00,47.62982456140351,94.81929824561405,19
2018-01-04 12:15:00,46.37543859649122,94.47807017543859,19
2018-01-04 12:20:00,42.068333333333335,92.76583333333335,20
2018-01-04 12:25:00,39.34126984126984,92.7611111111111,21
2018-01-04 12:30:00,50.05740740740742,93.53809523809524,21
2018-01-04 12:35:00,47.767006802721085,92.75120937263794,21
2018-01-04 12:40:00,40.74548872180451,92.66942355889725,19
2018-01-04 12:45:00,40.95034013605442,93.456462585034,21
2018-01-04 12:50:00,47.642195767195766,94.2691798941799,21
2018-01-04 12:55:00,45.83854875283447,92.35702947845806,21
2018-01-04 13:00:00,36.77857142857143,90.49047619047619,21
2018-01-04 13:05:00,36.416666666666664,90.31666666666666,20
2018-01-04 13:10:00,44.17321428571428,93.24107142857143,20
2018-01-04 13:15:00,40.865664160401,92.98939014202172,19
2018-01-04 13:20:00,46.550000000000004,92.21428571428572,21
2018-01-04 13:25:00,42.352380952380955,90.96130952380953,20
2018-01-04 13:30:00,38.00847953216375,91.56257309941522,19
2018-01-04 13:35:00,42.07562358276644,92.49433106575964,21
2018-01-04 13:40:00,40.826190476190476,92.16111111111111,21
2018-01-04 13:45:00,45.53070175438596,92.97807017543859,19
2018-01-04 13:50:00,55.269841269841265,94.36349206349206,21
2018-01-04 13:55:00,50.17369047619047,92.91214285714287,20
2018-01-04 14:00:00,55.34624060150376,94.4063909774436,19
2018-01-04 14:05:00,52.26964285714287,95.12440476190474,20
2018-01-04 14:10:00,46.27460317460318,93.72380952380952,21
2018-01-04 14:15:00,47.63107142857143,94.44630952380953,20
2018-01-04 14:20:00,42.15833333333334,92.2125,20
2018-01-04 14:25:00,40.82777777777777,91.7265873015873,21
2018-01-04 14:30:00,44.94630952380952,92.2357142857143,20
2018-01-04 14:35:00,42.465357142857144,91.8125,20
2018-01-04 14:40:00,37.918140589569155,91.59308390022677,21
2018-01-04 14:45:00,36.13253968253969,91.56428571428572,21
2018-01-04 14:50:00,35.547243107769425,92.26177944862157,19
2018-01-04 14:55:00,37.35,92.50317460317461,21
2018-01-04 15:00:00,41.93707482993197,92.99625850340136,21
2018-01-04 15:05:00,35.12875,92.25690476190475,20
2018-01-04 15:10:00,36.611224489795916,92.38854875283447,21
2018-01-04 15:15:00,40.463333333333324,91.8022619047619,20
2018-01-04 15:20:00,36.00759637188209,90.17180650037794,21
2018-01-04 15:25:00,43.97,89.90595238095237,20
2018-01-04 15:30:00,35.16607142857143,89.02702380952381,20
2018-01-04 15:35:00,31.825000000000006,88.7968253968254,21
2018-01-04 15:40:00,30.52583333333333,87.91416666666666,20
2018-01-04 15:45:00,33.42380952380953,88.94841269841271,21
2018-01-04 15:50:00,31.80884353741497,89.15600907029479,21
2018-01-04 15:55:00,33.44649122807018,91.00438596491229,19
2018-01-04 16:00:00,38.85759637188208,91.19512471655328,21
2018-01-04 16:05:00,39.08231292517007,90.3107709750567,21
2018-01-04 16:10:00,34.35000000000001,90.04166666666667,20
2018-01-04 16:15:00,35.99041666666667,90.15583333333333,20
2018-01-04 16:20:00,34.166666666666664,90.90992063492065,21
2018-01-04 16:25:00,40.49126984126984,90.72222222222221,21
2018-01-04 16:30:00,38.91690476190476,88.89666666666668,20
2018-01-04 16:35:00,33.926785714285714,89.26916666666666,20
2018-01-04 16:40:00,36.43968253968254,88.96904761904763,21
2018-01-04 16:45:00,36.943820861678,89.2267006802721,21
2018-01-04 16:50:00,38.018253968253966,90.67301587301588,21
2018-01-04 16:55:00,33.40107142857143,89.55619047619048,20
2018-01-04 17:00:00,32.62539682539683,89.34126984126983,21
2018-01-04 17:05:00,40.74210526315789,92.17456140350876,19
2018-01-04 17:10:00,29.264166666666664,89.64416666666668,20
2018-01-04 17:15:00,39.38916666666667,92.11583333333333,20
2018-01-04 17:20:00,39.556235827664395,93.48004535147392,21
2018-01-04 17:25:00,40.6672335600907,93.08106575963718,21
2018-01-04 17:30:00,33.650833333333324,90.39833333333334,20
2018-01-04 17:35:00,29.538321995464848,88.7781179138322,21
2018-01-04 17:40:00,30.257653061224488,89.36139455782312,21
2018-01-04 17:45:00,31.124999999999993,90.08333333333333,20
2018-01-04 17:50:00,27.465079365079365,89.5079365079365,21
2018-01-04 17:55:00,30.8875,90.42916666666666,20
2018-01-04 18:00:00,36.85362811791383,92.73514739229024,21
2018-01-04 18:05:00,34.19353741496599,91.56859410430839,21
2018-01-04 18:10:00,33.80095238095238,92.36738095238096,20
2018-01-04 18:15:00,38.355555555555554,92.82698412698412,21
2018-01-04 18:20:00,35.18531746031746,91.59484126984128,21
2018-01-04 18:25:00,32.318546365914784,90.89661654135338,19
2018-01-04 18:30:00,30.794784580498863,91.14801587301588,21
2018-01-04 18:35:00,30.111904761904764,90.23511904761904,20
2018-01-04 18:40:00,29.03377192982456,90.54561403508772,19
2018-01-04 18:45:00,27.833333333333336,90.8075,20
2018-01-04 18:50:00,33.734920634920634,91.34801587301588,20
2018-01-04 18:55:00,32.03214285714286,92.41964285714286,20
2018-01-04 19:00:00,30.924087301587303,92.45948412698412,20
2018-01-04 19:05:00,29.857142857142854,91.63452380952381,20
2018-01-04 19:10:00,27.58154761904762,91.07702380952381,20
2018-01-04 19:15:00,33.50986394557823,91.72834467120181,21
2018-01-04 19:20:00,29.08235294117647,92.14313725490194,17
2018-01-04 19:25:00,28.561224489795922,92.10532879818594,21
2018-01-04 19:30:00,31.46031746031746,92.58531746031746,21
2018-01-04 19:35:00,34.12916666666667,93.04916666666666,20
2018-01-04 19:40:00,31.994166666666665,92.08166666666666,20
2018-01-04 19:45:00,33.01319444444444,92.97291666666666,20
2018-01-04 19:50:00,36.61507936507937,94.39285714285715,21
2018-01-04 19:55:00,30.903174603174605,93.89761904761905,21
2018-01-04 20:00:00,30.44002267573696,91.54829931972789,21
2018-01-04 20:05:00,29.81666666666667,91.50583333333333,20
2018-01-04 20:10:00,27.15526315789474,91.59473684210528,19
2018-01-04 20:15:00,33.532916666666665,91.67708333333334,20
2018-01-04 20:20:00,29.60833333333333,90.90083333333334,20
2018-01-04 20:25:00,25.68214285714286,90.29325396825396,21
2018-01-04 20:30:00,29.275000000000006,90.23,20
2018-01-04 20:35:00,26.19897959183674,88.72534013605443,21
2018-01-04 20:40:00,29.000000000000007,89.98412698412699,21
2018-01-04 20:45:00,35.26666666666667,91.05200501253132,19
2018-01-04 20:50:00,30.414166666666667,89.26547619047619,20
2018-01-04 20:55:00,31.107936507936508,90.71269841269842,21
2018-01-04 21:00:00,36.33333333333333,92.10892857142858,20
2018-01-04 21:05:00,37.42543859649123,93.35000000000001,19
2018-01-04 21:10:00,34.151587301587305,89.67494331065758,21
2018-01-04 21:15:00,36.569166666666675,90.94261904761905,20
2018-01-04 21:20:00,37.25,91.24083333333333,20
2018-01-04 21:25:00,32.49920634920635,91.8568783068783,21
2018-01-04 21:30:00,37.209523809523816,91.52301587301588,21
2018-01-04 21:35:00,36.75396825396825,92.00873015873015,21
2018-01-04 21:40:00,34.65668934240363,91.68299319727892,21
2018-01-04 21:45:00,35.923129251700686,92.34024943310658,21
2018-01-04 21:50:00,40.002083333333324,92.26374999999999,20
2018-01-04 21:55:00,32.65850340136054,90.50408163265304,21
2018-01-04 22:00:00,42.68571428571428,92.60634920634921,21
2018-01-04 22:05:00,38.319674185463654,91.76979949874686,19
2018-01-04 22:10:00,33.03416666666667,89.42916666666666,20
2018-01-04 22:15:00,34.555,89.59666666666666,20
2018-01-04 22:20:00,38.074603174603176,90.92936507936508,21
2018-01-04 22:25:00,34.80083333333333,90.32916666666667,20
2018-01-04 22:30:00,29.857894736842102,89.57543859649122,19
2018-01-04 22:35:00,28.48583333333333,90.12625,20
2018-01-04 22:40:00,29.99761904761905,91.29835600907029,21
2018-01-04 22:45:00,28.25,90.42063492063491,21
2018-01-04 22:50:00,29.782539682539685,91.29206349206349,21
2018-01-04 22:55:00,30.454081632653068,92.55362811791383,21
2018-01-04 23:00:00,33.95166666666667,93.32,20
2018-01-04 23:05:00,30.25488095238095,90.83571428571427,20
2018-01-04 23:10:00,32.449546485260775,92.43775510204081,21
2018-01-04 23:15:00,33.64248120300751,91.68496240601503,19
2018-01-04 23:20:00,31.38820861678004,92.00453514739229,21
2018-01-04 23:25:00,28.915079365079368,91.42698412698414,21
2018-01-04 23:30:00,35.28571428571428,92.42698412698412,21
2018-01-04 23:35:00,29.810714285714283,91.28452380952382,20
2018-01-04 23:40:00,29.396825396825392,92.22301587301587,21
2018-01-04 23:45:00,28.127500000000005,91.48333333333333,20
2018-01-04 23:50:00,30.946031746031753,91.68571428571427,21
2018-01-04 23:55:00,30.237301587301584,92.76746031746032,21
2018-01-05 00:00:00,33.29138321995465,92.80510204081632,21
2018-01-05 00:05:00,40.011904761904766,93.52142857142857,21
2018-01-05 00:10:00,37.420833333333334,89.09285714285713,20
2018-01-05 00:15:00,39.88333333333334,89.22999999999999,20
2018-01-05 00:20:00,44.307142857142864,89.72964285714285,20
2018-01-05 00:25:00,36.94559523809524,87.50750000000001,20
2018-01-05 00:30:00,39.55714285714286,89.67698412698412,21
2018-01-05 00:35:00,33.513333333333335,88.83916666666667,20
2018-01-05 00:40:00,29.52916666666666,86.8925,20
2018-01-05 00:45:00,33.653174603174605,87.92460317460318,21
2018-01-05 00:50:00,29.218421052631577,88.18922305764411,19
2018-01-05 00:55:00,34.73202380952382,85.57190476190478,20
2018-01-05 01:00:00,34.29788359788359,89.31269841269842,21
2018-01-05 01:05:00,33.57719298245613,91.58859649122806,19
2018-01-05 01:10:00,35.53730158730159,89.04603174603173,21
2018-01-05 01:15:00,32.47539682539682,86.09682539682541,21
2018-01-05 01:20:00,38.35333333333333,91.2425,20
2018-01-05 01:25:00,36.99583333333333,89.33861111111112,20
2018-01-05 01:30:00,31.284580498866212,86.19875283446711,21
2018-01-05 01:35:00,27.40759637188209,85.44075963718822,21
2018-01-05 01:40:00,28.332857142857144,85.41619047619048,20
2018-01-05 01:45:00,36.69920634920635,87.27312925170068,21
2018-01-05 01:50:00,34.39365079365079,89.22460317460317,21
2018-01-05 01:55:00,29.715833333333336,89.06416666666667,20
2018-01-05 02:00:00,35.34561403508772,90.63070175438597,19
2018-01-05 02:05:00,31.00350877192982,90.10964912280703,19
2018-01-05 02:10:00,32.788333333333334,89.44,20
2018-01-05 02:15:00,31.817500000000003,90.44999999999999,20
2018-01-05 02:20:00,34.225062656641605,88.98458646616542,19
2018-01-05 02:25:00,31.62857142857143,88.50873015873016,21
2018-01-05 02:30:00,28.12119047619048,88.29702380952382,20
2018-01-05 02:35:00,32.676587301587304,89.21468253968254,21
2018-01-05 02:40:00,29.742777777777782,88.73930555555555,20
2018-01-05 02:45:00,30.40877192982456,88.62719298245615,19
2018-01-05 02:50:00,26.700000000000003,90.50272108843537,21
2018-01-05 02:55:00,27.82916666666667,90.22500000000001,20
2018-01-05 03:00:00,38.06746031746032,91.4936507936508,21
2018-01-05 03:05:00,41.82666666666667,92.35666666666665,20
2018-01-05 03:10:00,50.745000000000005,94.28666666666666,20
2018-01-05 03:15:00,43.43916666666667,93.0275,20
2018-01-05 03:20:00,40.92777777777778,92.88174603174603,21
2018-01-05 03:25:00,42.556666666666665,91.80666666666667,20
2018-01-05 03:30:00,41.72503968253968,91.2884126984127,20
2018-01-05 03:35:00,43.45238095238095,90.95396825396827,21
2018-01-05 03:40:00,42.716213151927434,90.56077097505668,21
2018-01-05 03:45:00,48.40676587301587,92.18938492063492,20
2018-01-05 03:50:00,49.40833333333333,93.09500000000001,20
2018-01-05 03:55:00,49.424561403508775,91.41754385964913,19
2018-01-05 04:00:00,52.37142857142857,92.1515873015873,21
2018-01-05 04:05:00,45.19750566893424,91.83866213151927,21
2018-01-05 04:10:00,42.91014739229025,90.07692743764171,21
2018-01-05 04:15:00,44.61541950113379,90.31043083900228,21
2018-01-05 04:20:00,42.567499999999995,89.06666666666668,20
2018-01-05 04:25:00,59.41988095238096,92.92416666666666,20
2018-01-05 04:30:00,53.38492063492064,91.37142857142857,21
2018-01-05 04:35:00,55.80588972431078,91.05100250626566,19
2018-01-05 04:40:00,50.36825396825397,91.14126984126986,21
2018-01-05 04:45:00,51.89206349206349,90.4126984126984,21
2018-01-05 04:50:00,53.692982456140356,92.07719298245614,19
2018-01-05 04:55:00,50.58503401360545,90.78083900226757,21
2018-01-05 05:00:00,47.007738095238096,90.10119047619048,20
2018-01-05 05:05:00,56.839115646258506,91.4171201814059,21
2018-01-05 05:10:00,48.050000000000004,89.83916666666667,20
2018-01-05 05:15:00,48.842063492063495,90.14920634920637,21
2018-01-05 05:20:00,42.465833333333336,88.92999999999999,20
2018-01-05 05:25:00,53.4952380952381,91.85396825396825,21
2018-01-05 05:30:00,59.01488095238095,93.61369047619046,20
2018-01-05 05:35:00,77.07052154195011,95.19421768707483,21
2018-01-05 05:40:00,80.44880952380952,94.66388888888889,21
2018-01-05 05:45:00,71.09342403628118,91.67335600907029,21
2018-01-05 05:50:00,60.168253968253964,88.51825396825396,21
2018-01-05 05:55:00,67.29206349206349,93.23253968253968,21
2018-01-05 06:00:00,59.02543859649122,91.30350877192981,19
2018-01-05 06:05:00,59.665,91.98249999999999,20
2018-01-05 06:10:00,56.10249433106576,90.79818594104309,21
2018-01-05 06:15:00,59.845238095238095,91.90912698412698,21
2018-01-05 06:20:00,62.59092970521543,91.6485260770975,21
2018-01-05 06:25:00,62.52970521541949,92.11598639455782,21
2018-01-05 06:30:00,62.45850340136055,91.60011337868482,21
2018-01-05 06:35:00,60.49833333333332,91.28,20
2018-01-05 06:40:00,63.236591478696745,93.05100250626566,19
2018-01-05 06:45:00,59.48784461152882,92.21842105263158,19
2018-01-05 06:50:00,59.57698412698413,92.61984126984127,21
2018-01-05 06:55:00,58.24488095238097,91.60511904761906,20
2018-01-05 07:00:00,56.61349206349207,92.11111111111111,21
2018-01-05 07:05:00,55.46574074074074,91.66851851851852,18
2018-01-05 07:10:00,52.02006802721088,91.71632653061225,21
2018-01-05 07:15:00,55.18421052631579,93.25,19
2018-01-05 07:20:00,55.13786848072562,93.4407029478458,21
2018-01-05 07:25:00,56.43537414965987,91.64773242630386,21
2018-01-05 07:30:00,58.53261904761905,91.63738095238095,20
2018-01-05 07:35:00,58.59200680272108,92.02545351473924,21
2018-01-05 07:40:00,61.741666666666674,92.71333333333334,20
2018-01-05 07:45:00,57.533035714285724,93.7832142857143,20
2018-01-05 07:50:00,56.77295454545454,92.19401515151515,20
2018-01-05 07:55:00,54.5375,90.40904761904763,20
2018-01-05 08:00:00,59.4520238095238,91.41571428571429,20
2018-01-05 08:05:00,55.81035714285714,91.7834523809524,20
2018-01-05 08:10:00,60.0468253968254,92.41428571428571,21
2018-01-05 08:15:00,51.36666666666667,93.60238095238095,21
2018-01-05 08:20:00,52.65396825396825,92.98015873015873,21
2018-01-05 08:25:00,55.61416666666666,94.0225,20
2018-01-05 08:30:00,56.4452380952381,93.33888888888889,21
2018-01-05 08:35:00,54.7063492063492,92.91507936507938,21
2018-01-05 08:40:00,58.82130952380952,93.18785714285715,20
2018-01-05 08:45:00,53.58390022675737,91.6344671201814,21
2018-01-05 08:50:00,57.20833333333333,92.59166666666667,20
2018-01-05 08:55:00,48.768432539682536,88.88311507936507,20
2018-01-05 09:00:00,60.62607142857142,93.1527380952381,20
2018-01-05 09:05:00,53.416666666666664,92.41583333333332,20
2018-01-05 09:10:00,50.33888888888888,89.44523809523811,21
2018-01-05 09:15:00,51.37280701754386,90.71052631578948,19
2018-01-05 09:20:00,53.03650793650794,92.33015873015874,21
2018-01-05 09:25:00,53.49421768707484,91.98514739229024,21
2018-01-05 09:30:00,55.58157894736842,92.82543859649122,19
2018-01-05 09:35:00,48.51065162907268,92.13483709273184,19
2018-01-05 09:40:00,46.46904761904762,92.37539682539683,21
2018-01-05 09:45:00,57.336507936507935,94.64002267573696,21
2018-01-05 09:50:00,53.720000000000006,93.61083333333335,20
2018-01-05 09:55:00,54.86111111111111,94.14126984126983,21
2018-01-05 10:00:00,55.57416666666667,94.01916666666666,20
2018-01-05 10:05:00,53.193358395989975,93.39248120300752,19
2018-01-05 10:10:00,52.162857142857135,94.21583333333334,20
2018-01-05 10:15:00,51.45261904761905,93.13357142857144,20
2018-01-05 10:20:00,49.295105820105825,93.42944066515494,21
2018-01-05 10:25:00,48.346867167919804,92.89874686716792,19
2018-01-05 10:30:00,47.859523809523814,92.8031746031746,21
2018-01-05 10:35:00,47.77936507936507,92.13854875283447,21
2018-01-05 10:40:00,44.523809523809526,91.85691609977324,21
2018-01-05 10:45:00,47.52297619047619,92.0432142857143,20
2018-01-05 10:50:00,42.827083333333334,91.92166666666667,20
2018-01-05 10:55:00,41.61848072562358,92.6891156462585,21
2018-01-05 11:00:00,45.843650793650795,93.68809523809524,21
2018-01-05 11:05:00,49.99444444444444,92.97619047619048,21
2018-01-05 11:10:00,45.21785714285714,92.24126984126983,21
2018-01-05 11:15:00,49.97666666666667,93.93666666666665,20
2018-01-05 11:20:00,49.98176406926407,93.93955627705627,22
2018-01-05 11:25:00,51.096825396825395,94.21746031746031,21
2018-01-05 11:30:00,51.57879818594105,94.59399092970521,21
2018-01-05 11:35:00,49.35090702947846,94.0612244897959,21
2018-01-05 11:40:00,59.277435064935055,93.82061688311688,22
2018-01-05 11:45:00,48.43658352229781,93.38049886621316,21
2018-01-05 11:50:00,43.962878787878786,91.87689393939394,22
2018-01-05 11:55:00,42.36569264069264,91.53073593073594,22
2018-01-05 12:00:00,45.42675736961451,92.03514739229026,21
2018-01-05 12:05:00,47.51166666666667,93.65916666666666,20
2018-01-05 12:10:00,45.691666666666656,92.76590909090909,22
2018-01-05 12:15:00,49.44967532467533,92.32705627705627,22
2018-01-05 12:20:00,43.946969696969695,92.01212121212122,22
2018-01-05 12:25:00,42.394444444444446,91.07063492063492,21
2018-01-05 12:30:00,40.25642857142857,90.38440476190476,20
2018-01-05 12:35:00,39.499433106575964,90.12471655328798,21
2018-01-05 12:40:00,45.45396825396825,91.59761904761905,21
2018-01-05 12:45:00,41.245000000000005,91.10214285714285,20
2018-01-05 12:50:00,39.31915584415584,89.83490259740259,22
2018-01-05 12:55:00,37.87373737373737,90.37247474747475,22
2018-01-05 13:00:00,35.733333333333334,88.69090909090909,22
2018-01-05 13:05:00,44.03430735930736,90.30941558441559,22
2018-01-05 13:10:00,46.904545454545456,92.29393939393941,22
2018-01-05 13:15:00,49.39047619047619,91.43373015873016,21
2018-01-05 13:20:00,52.42936507936508,92.25873015873016,21
2018-01-05 13:25:00,45.42272727272727,90.87727272727273,22
2018-01-05 13:30:00,47.07828282828282,90.59267676767678,22
2018-01-05 13:35:00,45.75909090909091,90.48560606060606,22
2018-01-05 13:40:00,47.01904761904761,90.19920634920634,21
2018-01-05 13:45:00,42.3482683982684,90.12067099567099,22
2018-01-05 13:50:00,48.27708333333332,91.88541666666666,20
2018-01-05 13:55:00,44.862878787878785,92.30270562770562,22
2018-01-05 14:00:00,52.282823129251696,92.95958049886622,21
2018-01-05 14:05:00,55.27222222222221,93.9484126984127,21
2018-01-05 14:10:00,49.94166666666667,93.13666666666667,20
2018-01-05 14:15:00,47.32727272727273,92.30454545454546,22
2018-01-05 14:20:00,47.50227272727273,91.58831168831169,22
2018-01-05 14:25:00,50.77150072150072,92.06904761904762,22
2018-01-05 14:30:00,47.125757575757575,91.82380952380953,22
